5.0 0.235081705
7.5 0.133901190
10.0 0.065013255
12.5 0.027358305
15.0 0.010339975
17.5 0.003617480
20.0 0.001204860
22.5 0.000394315
25.0 0.000126010
27.5 0.000040070
30.0 0.000012715
32.5 0.000003985
35.0 0.000001320

