 5.0 0.226227825
10.0 0.101075315
15.0 0.037023705
20.0 0.012313415
25.0 0.003963560
30.0 0.001263340
35.0 0.000400875
40.0 0.000126070
45.0 0.000040195
50.0 0.000012630
55.0 0.000004080
