5.0 0.153573040
7.5 0.078585090
10.0 0.034882690
12.5 0.013816400
15.0 0.005021780
17.5 0.001728480
20.0 0.000570180
22.5 0.000185710
25.0 0.000059300
27.5 0.000019190
30.0 0.000005960
