 5.0 0.31568417
10.0 0.13895996
15.0 0.05053457
20.0 0.01676109
25.0 0.00539117
30.0 0.00171721
35.0 0.00054379
40.0 0.00017080
45.0 0.00005456
50.0 0.00001734
55.0 0.00000554
