 5.0 0.383628875
 7.5 0.249185220
10.0 0.138018420
12.5 0.065397795
15.0 0.027154000
17.5 0.010182890
20.0 0.003566160
22.5 0.001186835
25.0 0.000386025
27.5 0.000123640
30.0 0.000039325
32.5 0.000012175
35.0 0.000003765
